,USC00479319_prcp,USC00479319_snow,USC00479319_snwd,USC00479319_tmax,USC00479319_tmin,USC00205662_prcp,USC00205662_snow,USC00205662_snwd,USC00205662_tmax,USC00205662_tmin,Superior,Michigan-Huron,St. Clair,Erie,Ontario
1972-03-31,1.3774193548387097,12.258064516129032,81.87096774193549,2.83548387096774,-8.16774193548387,2.274193548387097,19.677419354838708,83.54838709677419,2.487096774193548,-7.219354838709683,183.42,176.65,175.25,174.32,74.73
1972-04-30,1.9966666666666664,0.7,8.466666666666667,11.033333333333333,-0.7066666666666658,1.3333333333333328,7.233333333333333,0.8333333333333334,11.733333333333333,-0.24333333333333407,183.43,176.72,175.32,174.48,74.95
1972-05-31,2.148387096774193,0.0,0.0,23.219354838709695,8.658064516129027,1.4999999999999996,0.0,0.0,23.50645161290323,8.387096774193544,183.55,176.88,175.45,174.61,75.21
1972-06-30,2.9066666666666667,0.0,0.0,24.55333333333333,10.906666666666666,3.3333333333333344,0.0,0.0,25.066666666666674,11.039999999999996,183.58,176.93,175.48,174.61,75.26
1972-07-31,5.145161290322581,0.0,0.0,25.664516129032275,15.209677419354836,4.9387096774193555,0.0,0.0,27.95483870967742,15.177419354838712,183.6,176.99,175.54,174.66,75.34
1972-08-31,9.403225806451612,0.0,0.0,25.322580645161295,15.754838709677422,6.622580645161291,0.0,0.0,26.23225806451613,14.758064516129021,183.68,177.05,175.54,174.61,75.25
1972-09-30,6.680000000000001,0.0,0.0,20.636666666666656,10.669999999999998,1.6366666666666667,0.0,0.0,22.58333333333333,11.006666666666668,183.71,177.07,175.53,174.57,75.02
1972-10-31,2.63225806451613,0.41935483870967744,0.0,12.432258064516127,2.5967741935483883,3.261290322580646,0.0,0.0,13.18709677419355,2.5935483870967744,183.68,177.03,175.49,174.52,74.78
1972-11-30,1.0699999999999998,0.0,0.0,4.1899999999999995,-1.8266666666666667,1.2666666666666664,2.533333333333333,7.6,5.766666666666668,-0.9333333333333331,183.6,177.0,175.51,174.57,74.71
1972-12-31,1.7225806451612906,11.129032258064516,125.48387096774194,-3.967741935483871,-12.638709677419358,3.5064516129032257,11.064516129032258,113.19354838709677,-0.4451612903225804,-6.745161290322585,183.49,176.96,175.52,174.64,74.8
1973-01-31,1.2096774193548383,3.6774193548387095,58.32258064516129,-1.006451612903227,-9.803225806451614,1.1225806451612903,0.41935483870967744,2.4193548387096775,0.8967741935483865,-7.329032258064521,183.43,176.98,175.56,174.66,75.05
1973-02-28,1.039285714285714,6.25,30.821428571428573,-0.15357142857142816,-9.307142857142859,1.2357142857142855,13.571428571428571,91.57142857142857,-0.25000000000000017,-10.392857142857151,183.36,176.95,175.54,174.67,75.21
1973-03-31,3.8193548387096774,0.0,0.8064516129032258,9.641935483870967,-0.43870967741935524,2.661290322580645,13.571428571428571,13.903225806451612,9.658064516129034,0.37741935483871003,183.38,176.98,175.68,174.78,75.33
1973-04-30,6.3,15.233333333333333,47.4,11.733333333333333,1.4899999999999995,2.406666666666666,5.1,11.866666666666667,13.24,2.723333333333332,183.43,177.1,175.73,174.92,75.65
1973-05-31,5.664516129032258,0.0,0.0,17.312903225806455,6.651612903225809,4.912903225806452,0.0,0.0,18.274193548387103,6.2838709677419375,183.58,177.2,175.74,174.91,75.73
1973-06-30,1.5566666666666662,0.0,0.0,25.68333333333333,14.289999999999996,3.1533333333333333,0.0,0.0,26.59333333333335,14.843333333333328,183.67,177.3,175.82,174.98,75.7
1973-07-31,2.303225806451613,0.0,0.0,27.703225806451602,17.11612903225806,2.3967741935483864,0.0,0.0,28.590322580645154,15.790322580645167,183.73,177.3,175.82,174.93,75.52
1973-08-31,2.209677419354838,0.0,0.0,27.145161290322587,16.419354838709683,2.441935483870968,0.0,0.0,28.306451612903224,16.080645161290324,183.8,177.29,175.76,174.84,75.27
1973-09-30,2.216666666666667,0.0,0.0,20.873333333333324,11.283333333333331,1.273333333333333,0.0,0.0,24.193333333333335,10.616666666666665,183.8,177.21,175.66,174.69,75.01
1973-10-31,2.22258064516129,0.0,0.0,18.074193548387083,7.09032258064516,2.503225806451613,0.0,0.0,18.822580645161292,7.6677419354838685,183.74,177.13,175.56,174.57,74.78
1973-11-30,1.0233333333333332,0.8333333333333334,0.8333333333333334,6.516666666666665,-2.463333333333333,2.833333333333334,0.0,0.0,7.819999999999996,0.050000000000000266,183.65,177.04,175.46,174.46,74.64
1973-12-31,1.4451612903225801,6.32258064516129,77.93548387096774,-2.1225806451612907,-10.803225806451614,1.5580645161290316,2.4516129032258065,18.70967741935484,0.4516129032258059,-6.558064516129031,183.58,177.0,175.47,174.48,74.63
1974-01-31,1.1516129032258062,4.451612903225806,90.0,-3.274193548387091,-11.125806451612904,2.541935483870968,4.233333333333333,43.42857142857143,-0.1548387096774206,-7.967741935483871,183.5,176.95,175.56,174.53,74.83
1974-02-28,1.1071428571428568,15.392857142857142,155.07142857142858,-1.2321428571428579,-13.607142857142847,1.5464285714285715,14.615384615384615,92.31818181818181,-1.214814814814817,-11.877777777777784,183.44,176.97,175.57,174.63,75.02
1974-03-31,1.983870967741935,4.290322580645161,10.64516129032258,4.4967741935483865,-4.274193548387098,2.3225806451612896,14.615384615384615,25.35483870967742,3.5741935483870955,-5.1806451612903235,183.39,177.0,175.67,174.8,75.1
1974-04-30,2.5466666666666673,1.7,0.8333333333333334,15.006666666666668,2.7866666666666675,3.083333333333333,14.615384615384615,0.0,13.74333333333334,0.8133333333333332,183.4,177.07,175.71,174.88,75.29
1974-05-31,4.767741935483872,0.0,0.0,17.380645161290317,7.216129032258065,3.906451612903225,14.615384615384615,0.0,16.667741935483868,5.067741935483871,183.52,177.19,175.77,174.92,75.5
1974-06-30,4.406666666666666,0.0,0.0,23.31333333333333,11.783333333333331,3.9866666666666672,0.0,0.0,23.837931034482757,11.220689655172412,183.63,177.28,175.76,174.9,75.59
1974-07-31,2.454838709677419,0.0,0.0,28.096774193548377,16.722580645161287,2.1548387096774198,0.0,0.0,28.23548387096774,13.348387096774195,183.72,177.32,175.77,174.85,75.5
1974-08-31,3.9483870967741943,0.0,0.0,24.777419354838713,13.951612903225799,3.164516129032259,0.0,0.0,26.04516129032256,12.658064516129032,183.77,177.26,175.7,174.76,75.25
1974-09-30,0.73,0.0,0.0,19.369999999999994,7.273333333333331,1.9966666666666664,0.0,0.0,20.333333333333336,5.893333333333333,183.79,177.15,175.6,174.62,74.96
1974-10-31,2.125806451612903,0.0,0.0,15.438709677419352,3.9032258064516125,2.009677419354839,0.41935483870967744,0.0,14.109677419354847,0.9419354838709677,183.77,177.04,175.46,174.46,74.68
1974-11-30,1.1299999999999997,0.6666666666666666,0.0,6.849999999999998,-1.78,1.8566666666666662,0.0,0.8333333333333334,7.956666666666663,-0.0800000000000006,183.76,176.98,175.39,174.43,74.53
1974-12-31,1.4096774193548383,7.806451612903226,63.064516129032256,0.4580645161290326,-7.46451612903226,0.9548387096774191,0.0,72.5,1.1161290322580644,-4.761290322580641,183.69,176.91,175.4,174.49,74.54
1975-01-31,0.638709677419355,4.516129032258065,77.83870967741936,-2.109677419354839,-11.561290322580644,3.0258064516129033,3.4838709677419355,38.1,-0.03870967741935469,-7.561290322580644,183.62,176.87,175.44,174.51,74.56
1975-02-28,1.15,17.392857142857142,179.57142857142858,0.9149999999999997,-11.70714285714286,1.2535714285714281,4.464285714285714,25.285714285714285,-0.6071428571428582,-7.974999999999996,183.57,176.86,175.45,174.55,74.71
1975-03-31,1.8451612903225807,10.35483870967742,151.5483870967742,1.8161290322580645,-8.632258064516128,1.4096774193548385,4.645161290322581,11.692307692307692,2.6225806451612907,-6.606451612903224,183.51,176.87,175.48,174.68,74.84
1975-04-30,3.349999999999999,0.8333333333333334,1.6666666666666667,9.72,-1.096666666666668,2.43,9.8,43.166666666666664,9.159999999999998,-1.886666666666667,183.46,176.92,175.56,174.7,75.01
1975-05-31,1.3935483870967742,0.0,0.0,22.432258064516123,9.412903225806447,2.3967741935483864,0.0,0.0,23.11935483870968,8.793548387096775,183.55,177.06,175.58,174.71,75.1
1975-06-30,4.903333333333334,0.0,0.0,24.56666666666667,13.519999999999992,4.7700000000000005,0.0,0.0,25.05333333333334,11.949999999999998,183.62,177.14,175.64,174.75,75.1
1975-07-31,2.1322580645161286,0.0,0.0,27.24193548387096,15.403225806451601,2.6774193548387095,0.0,0.0,27.761290322580642,14.087096774193553,183.69,177.15,175.62,174.71,74.98
1975-08-31,3.1129032258064506,0.0,0.0,26.487096774193535,13.890322580645154,8.32258064516129,0.0,0.0,26.845161290322597,13.996774193548385,183.68,177.1,175.6,174.65,74.83
1975-09-30,0.4066666666666668,0.0,0.0,19.160000000000007,6.349999999999997,4.9233333333333364,0.0,0.0,18.51666666666667,6.733333333333331,183.66,177.07,175.61,174.67,74.73
1975-10-31,0.11290322580645161,0.0,0.0,18.316129032258054,1.741935483870969,0.6290322580645161,0.0,0.0,17.054838709677423,3.7612903225806438,183.6,176.95,175.48,174.56,74.7
1975-11-30,2.4333333333333327,5.9,17.766666666666666,10.466666666666667,-2.29,2.6,5.9,8.142857142857142,11.28999999999999,1.273333333333331,183.59,176.87,175.36,174.46,74.6
1975-12-31,0.7032258064516127,1.8064516129032258,2.4193548387096775,-0.21612903225806415,-8.603225806451615,2.148387096774194,10.148148148148149,39.25,0.7741935483870963,-7.145161290322579,183.58,176.82,175.37,174.44,74.56
1976-01-31,0.9580645161290319,11.870967741935484,116.35483870967742,-4.170967741935482,-16.400000000000002,1.2612903225806444,12.32258064516129,304.0,-4.406451612903227,-12.100000000000001,183.49,176.76,175.37,174.44,74.62
1976-02-29,2.189655172413793,17.896551724137932,162.13793103448276,2.758620689655173,-8.679310344827584,2.3275862068965516,12.416666666666666,225.93103448275863,1.996551724137931,-7.141379310344825,183.42,176.75,175.32,174.45,74.71
1976-03-31,2.890322580645161,5.774193548387097,64.74193548387096,6.270967741935483,-4.977419354838708,4.338709677419356,4.903225806451613,40.96774193548387,6.503333333333334,-4.41333333333333,183.4,176.87,175.61,174.76,75.07
1976-04-30,4.253333333333334,0.0,0.0,15.606666666666676,1.9166666666666672,4.156666666666666,0.0,0.0,14.68666666666667,1.78,183.49,177.02,175.64,174.79,75.37
1976-05-31,1.4258064516129028,0.0,0.0,19.441935483870967,5.5935483870967735,3.183870967741936,0.0,0.0,17.993548387096773,4.4806451612903215,183.57,177.11,175.69,174.8,75.54
1976-06-30,1.48,0.0,0.0,26.970000000000002,12.633333333333335,2.646666666666667,0.0,0.0,27.206666666666667,13.576666666666677,183.59,177.15,175.66,174.77,75.54
1976-07-31,3.4225806451612906,0.0,0.0,27.564516129032274,14.332258064516134,2.519354838709677,0.0,0.0,27.683870967741946,13.603225806451613,183.63,177.15,175.68,174.76,75.42
1976-08-31,0.9967741935483869,0.0,0.0,25.1741935483871,11.758064516129036,0.8193548387096774,0.0,0.0,27.235483870967748,11.545161290322584,183.62,177.08,175.62,174.7,75.22
1976-09-30,0.3766666666666667,0.0,0.0,20.18333333333333,7.086666666666662,1.3199999999999998,0.0,0.0,22.029999999999998,7.0066666666666695,183.55,176.95,175.5,174.56,75.0
1976-10-31,1.558064516129032,0.41935483870967744,0.0,11.054838709677423,0.5483870967741934,1.2999999999999996,0.0,0.0,15.714285714285717,0.12580645161290224,183.46,176.8,175.36,174.44,74.83
1976-11-30,0.03666666666666667,0.6,2.5,1.4933333333333352,-7.5633333333333335,0.8233333333333335,0.0,0.0,15.714285714285717,-5.943333333333333,183.35,176.64,175.18,174.26,74.67
1976-12-31,0.3580645161290323,4.483870967741935,58.903225806451616,-6.0709677419354815,-17.293548387096774,0.30645161290322587,0.0,41.48,-2.7624999999999997,-12.654838709677422,183.24,176.51,175.11,174.15,74.54
1977-01-31,0.5548387096774192,8.451612903225806,190.1290322580645,-11.638709677419353,-21.2516129032258,0.30322580645161296,3.032258064516129,114.23333333333333,-7.661290322580643,-15.899999999999995,183.16,176.42,175.1,174.06,74.5
1977-02-28,1.1428571428571428,1.0714285714285714,97.10714285714286,-1.7178571428571436,-11.110714285714291,0.9892857142857141,1.5357142857142858,101.5,-1.942857142857143,-10.31428571428572,183.1,176.38,175.16,173.99,74.44
1977-03-31,3.532258064516129,8.870967741935484,13.129032258064516,7.196774193548387,-1.2096774193548379,2.454838709677419,4.903225806451613,10.612903225806452,8.47741935483871,-2.377419354838711,183.13,176.44,175.15,174.17,74.62
1977-04-30,2.7933333333333343,6.333333333333333,11.0,15.8,4.210000000000001,1.5699999999999996,0.0,0.0,15.896666666666663,2.3100000000000005,183.2,176.56,175.26,174.38,74.86
1977-05-31,3.541935483870968,0.0,0.0,23.709677419354836,10.858064516129042,0.35161290322580646,0.0,0.0,26.04193548387095,8.612903225806452,183.27,176.57,175.3,174.5,74.9
1977-06-30,3.316666666666667,0.0,0.0,22.673333333333336,11.723333333333327,1.8066666666666662,0.0,0.0,24.573333333333323,10.020000000000001,183.31,176.55,175.24,174.43,74.82
1977-07-31,3.1548387096774198,0.0,0.0,27.1516129032258,16.912903225806456,2.009677419354839,0.0,0.0,29.174193548387098,15.722580645161297,183.4,176.56,175.24,174.43,74.85
1977-08-31,2.6419354838709683,0.0,0.0,23.425806451612896,13.129032258064521,3.5,0.0,0.0,25.251612903225794,11.896774193548385,183.44,176.54,175.22,174.4,74.86
1977-09-30,3.4633333333333334,0.0,0.0,20.403333333333332,11.403333333333334,3.326666666666667,0.0,0.0,21.130000000000006,11.136666666666674,183.58,176.53,175.22,174.38,74.82
1977-10-31,1.6677419354838705,0.0,0.0,14.545161290322575,2.7967741935483845,1.183870967741935,0.0,0.0,13.803225806451612,2.6129032258064497,183.65,176.5,175.18,174.32,74.83
1977-11-30,2.2199999999999998,11.0,41.46666666666667,5.589999999999999,-3.9466666666666668,1.8566666666666667,0.0,26.233333333333334,6.909999999999999,-0.8933333333333324,183.62,176.5,175.1,174.23,74.75
1977-12-31,1.2516129032258059,19.0,172.67741935483872,-3.4064516129032265,-12.225806451612907,1.9129032258064516,0.0,94.57142857142857,-1.019354838709678,-8.332258064516129,183.54,176.51,175.22,174.28,74.85
1978-01-31,0.6290322580645162,7.806451612903226,266.4193548387097,-6.716129032258066,-18.81290322580646,1.0806451612903225,3.652173913043478,191.2608695652174,-4.038709677419354,-11.438709677419356,183.48,176.48,175.33,174.32,75.08
1978-02-28,0.19285714285714284,2.0,372.9642857142857,-4.310714285714288,-17.357142857142858,0.4142857142857143,6.071428571428571,400.85714285714283,-3.957142857142857,-15.810714285714282,183.36,176.45,175.31,174.28,75.12
1978-03-31,0.23870967741935484,1.064516129032258,162.29032258064515,4.870967741935484,-7.193548387096775,0.9032258064516125,1.2258064516129032,199.09677419354838,1.9838709677419344,-8.941935483870974,183.31,176.43,175.27,174.32,74.98
1978-04-30,4.263333333333334,0.0,0.0,12.630000000000004,0.7866666666666667,1.5099999999999996,0.0,0.0,11.59666666666667,0.043333333333333356,183.3,176.51,175.38,174.61,75.22
1978-05-31,3.0806451612903225,0.0,0.0,20.758064516129032,8.338709677419354,1.5099999999999996,0.0,0.0,11.59666666666667,0.043333333333333356,183.35,176.61,175.38,174.64,75.32
1978-06-30,5.426666666666666,0.0,0.0,20.758064516129032,12.166666666666663,1.5033333333333336,0.0,0.0,25.39666666666666,11.313333333333334,183.44,176.67,175.38,174.6,75.23
1978-07-31,4.683870967741939,0.0,0.0,25.46774193548388,15.06451612903226,1.303225806451613,0.0,0.0,27.47741935483871,13.464516129032265,183.52,176.69,175.35,174.52,75.04
1978-08-31,2.809677419354839,0.0,0.0,26.867741935483874,14.190322580645162,3.261290322580645,0.0,0.0,26.719354838709698,14.145161290322589,183.57,176.68,175.29,174.42,74.89
1978-09-30,3.0033333333333343,0.0,0.0,23.59333333333335,10.996666666666673,2.9466666666666663,0.0,0.0,23.44666666666667,10.466666666666672,183.61,176.71,175.25,174.31,74.73
1978-10-31,1.064516129032258,0.0,0.0,14.42903225806451,3.496774193548385,1.2709677419354837,0.0,0.0,14.36774193548387,2.6419354838709674,183.55,176.7,175.18,174.22,74.58
1978-11-30,2.5,5.666666666666667,22.033333333333335,5.816666666666667,-3.3466666666666662,1.6833333333333327,5.066666666666666,0.0,8.020000000000003,-2.006666666666667,183.43,176.62,175.1,174.15,74.44
1978-12-31,1.0,9.870967741935484,124.51612903225806,-2.6285714285714286,-11.109677419354833,1.4741935483870972,5.066666666666666,46.56666666666667,-0.6516129032258067,-7.774193548387096,183.34,176.54,175.03,174.08,74.42
1979-01-31,1.335483870967742,23.29032258064516,459.64516129032256,-10.51851851851852,-19.641935483870956,2.1838709677419357,21.161290322580644,437.61290322580646,-5.916129032258064,-13.087096774193547,183.25,176.51,175.16,174.08,74.59
1979-02-28,0.6714285714285715,3.8214285714285716,442.85714285714283,-3.2699999999999982,-18.37142857142857,0.3107142857142858,2.9285714285714284,487.32142857142856,-5.382142857142861,-16.196428571428566,183.21,176.48,175.16,174.04,74.64
1979-03-31,3.4935483870967756,4.161290322580645,148.29032258064515,4.038709677419354,-6.438709677419352,1.5333333333333328,2.9285714285714284,487.32142857142856,5.62258064516129,-4.419354838709679,183.24,176.54,175.18,174.19,74.77
1979-04-30,1.8966666666666667,3.466666666666667,4.233333333333333,11.673333333333336,-1.0199999999999994,2.6566666666666667,2.9285714285714284,487.32142857142856,11.250000000000002,0.5233333333333335,183.31,176.71,175.4,174.45,75.05
1979-05-31,3.116129032258064,0.0,0.0,20.280645161290327,5.267741935483872,1.154838709677419,0.0,0.0,18.867741935483867,6.103225806451614,183.5,176.88,175.44,174.55,75.16
1979-06-30,1.54,0.0,0.0,24.920000000000012,12.439999999999998,3.0833333333333326,0.0,0.0,25.29666666666667,11.940000000000001,183.65,176.95,175.48,174.58,75.13
1979-07-31,1.9935483870967738,0.0,0.0,27.52258064516128,14.26774193548387,1.7935483870967743,0.0,0.0,27.251612903225823,14.264516129032264,183.68,176.98,175.5,174.58,75.02
1979-08-31,5.864516129032259,0.0,0.0,25.73870967741937,14.177419354838706,2.722580645161291,0.0,0.0,24.900000000000002,12.938709677419357,183.68,177.0,175.49,174.55,74.92
1979-09-30,0.25666666666666665,0.0,0.0,23.609999999999996,10.543333333333338,0.043333333333333335,0.0,0.0,24.003333333333337,9.13,183.67,176.96,175.47,174.52,74.86
1979-10-31,2.303225806451613,0.16129032258064516,0.0,14.116666666666662,3.3741935483870957,1.8096774193548384,0.0,0.0,13.69032258064516,4.251612903225809,183.61,176.88,175.36,174.44,74.75
1979-11-30,1.2766666666666664,0.0,0.8333333333333334,5.076666666666668,-2.2800000000000002,3.0000000000000004,0.43333333333333335,0.0,7.6899999999999995,-0.8566666666666669,183.6,176.83,175.3,174.34,74.61
1979-12-31,0.7548387096774194,0.0,0.0,3.3838709677419367,-7.480645161290322,1.6833333333333333,3.2903225806451615,0.0,2.7838709677419353,-5.390322580645164,183.53,176.81,175.33,174.38,74.58
1980-01-31,1.225806451612903,3.774193548387097,19.741935483870968,-3.458064516129033,-12.167741935483871,0.6580645161290322,0.0,15.392857142857142,-1.209677419354839,-9.806451612903224,183.47,176.78,175.36,174.45,74.6
1980-02-29,0.2620689655172414,3.0689655172413794,33.310344827586206,-2.6103448275862076,-13.62758620689656,0.9137931034482759,7.962962962962963,71.0,-2.151724137931035,-11.417241379310347,183.4,176.72,175.32,174.38,74.61
1980-03-31,0.4774193548387097,4.903225806451613,14.64516129032258,3.7774193548387105,-7.487096774193548,0.9290322580645158,7.962962962962963,16.933333333333334,2.6193548387096772,-7.432258064516129,183.33,176.68,175.32,174.43,74.6
1980-04-30,2.01,2.1,0.8333333333333334,14.306666666666661,2.0133333333333336,3.6100000000000008,7.962962962962963,2.533333333333333,11.623333333333335,1.6200000000000003,183.35,176.77,175.5,174.65,74.99
1980-05-31,2.164516129032258,0.0,0.0,22.76451612903225,8.187096774193547,1.7645161290322582,0.0,0.0,21.177419354838698,7.558064516129035,183.39,176.84,175.49,174.67,75.14
1980-06-30,3.663333333333333,0.0,0.0,24.970000000000002,12.813333333333333,2.686666666666667,0.0,0.0,23.186666666666657,10.539999999999997,183.43,176.9,175.53,174.7,75.13
1980-07-31,5.690322580645162,0.0,0.0,28.98387096774193,17.50645161290322,2.635483870967742,0.0,0.0,27.45806451612903,15.01935483870967,183.46,176.93,175.53,174.66,75.12
1980-08-31,11.574193548387086,0.0,0.0,26.58387096774193,16.403225806451612,1.748387096774194,0.0,0.0,27.20645161290323,15.038709677419357,183.49,176.93,175.56,174.7,75.06
1980-09-30,5.750000000000002,0.0,0.0,21.282758620689666,10.90333333333333,4.6833333333333345,0.0,0.0,21.759999999999998,9.653333333333334,183.55,176.9,175.5,174.62,74.88
1980-10-31,1.5322580645161288,0.0,0.0,12.870967741935477,2.0225806451612893,2.9999999999999996,0.8064516129032258,0.0,11.629032258064514,1.832258064516129,183.53,176.82,175.35,174.44,74.66
1980-11-30,0.7766666666666667,2.1,1.6666666666666667,7.529999999999997,-1.966666666666667,1.5566666666666669,3.4,8.5,6.683333333333336,-2.6299999999999994,183.46,176.72,175.23,174.3,74.55
1980-12-31,0.8193548387096774,7.258064516129032,24.516129032258064,-0.9838709677419358,-10.577419354838709,1.7322580645161287,11.903225806451612,49.86666666666667,-1.9548387096774198,-9.819354838709677,183.37,176.65,175.2,174.26,74.54
1981-01-31,0.06774193548387096,0.0,0.0,-1.5774193548387094,-12.46451612903226,0.38387096774193563,4.08,204.03225806451613,-3.6161290322580637,-12.567741935483873,183.27,176.59,174.91,174.13,74.51
1981-02-28,2.0571428571428574,8.142857142857142,48.964285714285715,1.0678571428571428,-8.771428571428574,2.157142857142857,7.8076923076923075,107.0,0.06428571428571407,-7.971428571428574,183.22,176.56,175.21,174.14,74.51
1981-03-31,0.535483870967742,0.0,0.0,9.041935483870967,-3.9838709677419373,0.5774193548387097,7.8076923076923075,107.0,6.306451612903226,-4.070967741935484,183.22,176.6,175.22,174.29,74.75
1981-04-30,4.256666666666668,0.0,0.0,15.499999999999996,3.069999999999998,3.2766666666666664,0.0,0.0,14.153333333333336,1.869999999999999,183.32,176.67,175.26,174.36,74.74
1981-05-31,0.22258064516129034,0.0,0.0,20.609677419354835,6.661290322580646,2.606451612903226,0.0,0.0,19.27741935483872,5.874193548387096,183.4,176.75,175.36,174.49,74.84
1981-06-30,4.093333333333333,0.0,0.0,25.116666666666656,14.286666666666667,4.066666666666667,0.0,0.0,24.806666666666665,12.686666666666667,183.47,176.8,175.4,174.57,74.95
1981-07-31,3.4580645161290335,0.0,0.0,27.36451612903226,16.145161290322587,0.8903225806451613,0.0,0.0,27.2258064516129,14.564516129032258,183.51,176.82,175.46,174.6,75.01
1981-08-31,8.187096774193549,0.0,0.0,25.758064516129032,15.496774193548381,3.1548387096774193,0.0,0.0,26.441935483870974,13.622580645161298,183.49,176.81,175.43,174.54,74.98
1981-09-30,2.883333333333334,0.0,0.0,20.913333333333334,9.440000000000003,3.4600000000000013,0.0,0.0,20.280000000000012,8.833333333333332,183.41,176.8,175.42,174.5,74.93
1981-10-31,2.6387096774193557,0.0,0.0,14.170967741935494,3.051612903225807,4.164516129032259,0.0,0.0,12.425806451612907,1.587096774193548,183.38,176.73,175.38,174.44,74.8
1981-11-30,0.8366666666666667,0.8333333333333334,2.5,8.496666666666666,-2.55,1.7033333333333331,0.0,24.6,8.576666666666666,-2.06,183.35,176.66,175.28,174.39,74.76
1981-12-31,0.8548387096774195,6.935483870967742,12.08695652173913,-0.8903225806451615,-9.822580645161292,0.5903225806451612,3.6774193548387095,13.870967741935484,0.5677419354838705,-5.829032258064517,183.28,176.59,175.22,174.33,74.65
1982-01-31,1.1741935483870964,5.818181818181818,461.5,-8.69677419354839,-18.077419354838714,2.074193548387097,18.42105263157895,240.0,-4.725806451612901,-14.703225806451615,183.23,176.51,175.28,174.28,74.59
1982-02-28,0.08928571428571429,1.0,303.6666666666667,-1.3642857142857154,-12.675000000000008,0.4785714285714286,8.869565217391305,322.6,-2.0428571428571436,-11.328571428571435,183.16,176.46,175.2,174.28,74.6
1982-03-31,2.056666666666666,3.2580645161290325,27.133333333333333,4.050000000000002,-5.6499999999999995,1.5903225806451613,63.5,115.34615384615384,3.583870967741936,-6.196774193548386,183.13,176.45,175.32,174.44,74.62
1982-04-30,2.459999999999999,3.2580645161290325,0.0,12.134482758620694,-0.7413793103448272,1.733333333333333,0.0,17.0,11.106666666666664,-1.3533333333333342,183.19,176.56,175.4,174.64,74.91
1982-05-31,4.138709677419356,0.0,0.0,22.43548387096774,11.10645161290322,3.2096774193548385,0.0,0.0,23.235483870967748,9.977419354838709,183.35,176.62,175.37,174.62,75.0
1982-06-30,1.7466666666666664,0.0,0.0,22.81333333333334,9.993333333333329,5.586666666666664,0.0,0.0,22.16333333333334,10.16,183.41,176.66,175.4,174.63,75.07
1982-07-31,3.806451612903226,0.0,0.0,27.870967741935473,16.535483870967738,2.158064516129032,0.0,0.0,27.55161290322581,15.20967741935484,183.5,176.69,175.4,174.58,75.03
1982-08-31,3.1967741935483875,0.0,0.0,24.770967741935475,14.748387096774202,1.235483870967742,0.0,0.0,25.39999999999999,11.690322580645164,183.57,176.69,175.34,174.46,74.85
1982-09-30,1.2566666666666666,0.0,0.0,21.209999999999997,10.923333333333336,3.0966666666666662,0.0,0.0,20.606666666666673,9.633333333333336,183.58,176.65,175.26,174.34,74.71
1982-10-31,2.367741935483871,0.0,0.0,16.63870967741936,5.322580645161289,0.8548387096774194,0.0,0.0,17.116129032258055,5.3967741935483895,183.65,176.62,175.18,174.25,74.58
1982-11-30,4.9,0.0,0.0,6.229999999999999,-3.130000000000001,3.7199999999999998,0.0,0.0,7.663333333333332,-0.7033333333333337,183.67,176.6,175.18,174.24,74.53
1982-12-31,1.72258064516129,0.0,0.0,3.0677419354838724,-5.409677419354838,3.3290322580645184,0.0,25.5,5.116129032258066,-2.7612903225806464,183.61,176.67,175.26,174.34,74.54
1983-01-31,0.5000000000000001,0.0,21.714285714285715,-0.9899999999999992,-8.280000000000001,0.8131147540983605,5.0,15.2,-0.5622950819672127,-7.996721311475414,183.56,176.67,175.26,174.38,74.64
1983-02-28,1.6178571428571424,8.142857142857142,174.80769230769232,2.3214285714285716,-5.8535714285714295,0.8785714285714282,0.5,10.16,1.9857142857142858,-5.83214285714286,183.49,176.66,175.25,174.36,74.76
1983-03-31,2.212903225806451,8.142857142857142,7.769230769230769,5.58387096774194,-2.8838709677419354,2.467741935483871,5.933333333333334,32.19230769230769,6.61290322580645,-3.2290322580645157,183.47,176.68,175.3,174.39,74.77
1983-04-30,1.7366666666666661,8.142857142857142,0.0,11.26666666666666,0.9133333333333336,3.4533333333333327,0.0,0.0,10.383333333333333,0.09333333333333302,183.48,176.76,175.41,174.52,74.87
1983-05-31,4.519354838709679,0.0,0.0,17.05483870967743,6.438709677419354,4.409677419354839,0.0,0.0,16.906451612903226,4.403225806451614,183.51,176.9,175.55,174.68,75.15
1983-06-30,2.2199999999999998,0.0,0.0,26.166666666666664,14.173333333333325,1.5866666666666664,0.0,0.0,25.743333333333343,12.54,183.59,177.02,175.59,174.7,75.17
1983-07-31,3.07741935483871,0.0,0.0,29.80322580645163,18.58709677419355,1.4387096774193548,0.0,0.0,30.03870967741934,16.416129032258066,183.64,177.02,175.6,174.7,75.0
1983-08-31,3.674193548387097,0.0,0.0,28.886666666666663,17.19,2.0161290322580645,0.0,0.0,28.76129032258066,14.483870967741938,183.63,176.98,175.6,174.68,74.92
1983-09-30,2.626666666666666,0.0,0.0,22.113333333333333,10.94,4.7,0.0,0.0,23.089999999999996,8.803333333333336,183.61,176.93,175.48,174.54,74.79
1983-10-31,2.0548387096774188,0.0,0.0,16.299999999999997,5.116129032258066,2.429032258064516,0.0,0.0,15.141935483870968,3.6483870967741914,183.64,176.87,175.38,174.42,74.64
